Марутаева Инна Валерьевна: 6.60
Марушевский Степан Васильевич: 7.20
Марфицын Егор Анатольевич: 3.20
Марфутенко Екатерина Олеговна: 5.60
Марфутенко Любовь Семеновна: 6.40
Марфутенко Оксана Игоревна: 4.80
Марченков Радик Робертович: 5.20
Маршаков Рамиль Денисович: 6.60
Маршаков Юрий Игоревич: 3.20
Марьян Ангелина Леонидовна: 5.20
Марьясин Евгений Георгиевич: 5.60
Марютина Алиса Григорьевна: 5.00
Марягина Гульнара Игоревна: 6.80
Маслюк Наталья Филипповна: 5.80
Маслюк Ярослав Эдуардович: 6.60
Масляева Валерия Романовна: 6.20
Масляева Полина Евгеньевна: 5.40
Массалитинова Жанна Марселевна: 6.20
Масянова Анжелика Ильинична: 7.00
Маткина Юлия Вадимовна: 5.40
Матлаков Михаил Ильдарович: 8.40
Матлакова Эльвира Александровна: 5.60
Матчанова Алена Игоревна: 6.40
Матыцина Ксения Семеновна: 4.80
Маханьков Анатолий Иванович: 6.80
Махаров Ильдар Олегович: 5.40
Махнаткин Артем Маратович: 2.80
Махно Ирина Дамировна: 6.60
Маценко Яна Робертовна: 4.00
Мацнев Ефим Валентинович: 4.60
Машенкова Ангелина Робертовна: 6.80
Машеров Вадим Марселевич: 6.20
Маштаков Альберт Тимурович: 5.20
Мащенко Геннадий Ильич: 7.60
Медведкин Дмитрий Евгеньевич: 4.20
Медин Илья Яковлев: 6.60
Медноногов Георгий Павлович: 4.20
Медовщиков Илья Семенович: 4.00
Медушевская Антонина Ильдаровна: 5.80
Меженинова Маргарита Вячеславовна: 6.20
Межерицкий Андрей Семенович: 5.60
Межов Михаил Владимирович: 5.60
Мейер Эльвира Дмитриевна: 5.00
Меланин Рамиль Федорович: 5.80
Мелентьев Степан Ильдарович: 4.00
Мелетина Вероника Владиславовна: 5.40
Мелешко Марина Борисовна: 4.40
Мелихов Станислав Анатольевич: 5.20
Мелков Владимир Андреевич: 6.80
Мелков Радик Николаевич: 6.00
Мельниченко Раиса Вадимовна: 6.80
Мелюк Анна Денисовна: 6.20
Менделеева Любовь Артемовна: 7.20
Менделеева Людмила Кирилловна: 5.80
Мендикулов Антон Артурович: 7.60
Менжинский Денис Артурович: 6.00
Меняева Диана Анатольевна: 4.00
Меняйло Гульнара Андреевна: 4.40
Меретьева Анна Олеговна: 7.20
Мерзликина Валентина Владиславовна: 4.00
Мерзляков Рамиль Аркадьевич: 5.00
Мерзлякова Полина Рамилевна: 4.40
Меркушева Мария Сергеевна: 6.00
Металлов Никита Марселевич: 7.00
Метлинский Егор Антонович: 3.00
Механикова Виктория Петровна: 3.80
Механикова Эльвира Германовна: 7.40
Мехренцева Тамара Кирилловна: 5.00
Мечев Валерий Марселевич: 7.40
Мещерский Ян Филиппович: 5.20
Мигунова Людмила Никитовна: 4.40
Микичук Тимофей Степанович: 3.60
Миклюков Максим Юрьевич: 3.60
Микулич Данил Яковлев: 5.80
Миловский Алексей Борисович: 5.20
Милушкина Валентина Маратовна: 3.80
Милюков Эдуард Робертович: 5.20
Милютин Григорий Егорович: 8.20
Милютина Антонина Тимофеевна: 6.20
Милякова Ксения Игоревна: 7.80
Минасян Полина Петровна: 6.20
Минибаев Василий Валерьевич: 5.20
Миниханова Элина Михаиловна: 7.20
Минко Игорь Ильич: 6.40
Миннигулова Кира Ильдаровна: 4.60
Миннуллина Валерия Алексеевна: 5.60
Миннуллина Кристина Анатольевна: 7.20
Минорский Владимир Петрович: 7.80
Минорский Станислав Алексеевич: 6.80
Минтусова Александра Георгиевна: 3.00
Миргородская Евгения Юрьевна: 7.00
Миренкова Маргарита Вадимовна: 5.80
Мирзоян Илья Семенович: 7.40
Мириманова Вероника Валерьевна: 5.60
Миронычева Гульнара Витальевна: 6.40
Мирохин Радик Игоревич: 4.20
Мирохина Вероника Аркадьевна: 2.80
Мирошина Ангелина Григорьевна: 3.80
Мистюков Николай Радикович: 5.60
Мистюкова Лариса Юрьевна: 9.00
Мисюк Данил Робертович: 5.20
Митенков Ринат Ефимович: 5.00
Митерев Константин Аркадьевич: 4.80
Митусов Николай Янович: 3.00
Митягина Лариса Викторовна: 6.80
Митяев Филипп Янович: 5.40
Михайлина Людмила Ринатовна: 5.00
Михальков Герман Георгиевич: 4.60
Мишанина Тамара Егоровна: 5.80
Мишарина Ольга Александровна: 4.20
Мишенев Максим Анатольевич: 5.20
Млодзиевская Оксана Даниловна: 7.00
Мовсесов Герман Маратович: 6.00
Могучев Вадим Владиславович: 6.40
Моденов Борис Геннадьевич: 5.40
Модестов Марсель Федорович: 5.60
Мозжухина Любовь Семеновна: 5.00
Мойсеева Анжелика Борисовна: 5.00
Мокашева Лариса Никитовна: 3.60
Мокашина Антонина Григорьевна: 5.20
Мокеев Филипп Константинович: 5.00
Мокешин Константин Петрович: 7.00
Мокичева Анна Аркадьевна: 7.40
Молодцова Александра Эдуардовна: 5.80
Молоснова Валентина Андреевна: 4.60
Молостнов Ефим Михаилович: 5.40
Молочко Светлана Ринатовна: 4.60
Молочков Альберт Геннадьевич: 7.00
Монастырева Жанна Олеговна: 7.20
Мондзолевский Глеб Петрович: 4.80
Монов Виталий Марселевич: 5.40
Монова Жанна Артемовна: 5.60
Моргунов Герман Алексеевич: 5.40
Мордвин Тимур Геннадьевич: 5.80
Морилова Александра Степановна: 6.00
Москалева Тамара Васильевна: 4.40
Москаль Ефим Григорьевич: 5.40
Мотуренко Дамир Константинович: 5.60
Мочалкина Ирина Александровна: 5.20
Мошин Петр Петрович: 6.00
Мошкарев Максим Константинович: 4.80
Мощенко Николай Иванович: 4.60
Мубараков Вячеслав Витальевич: 6.20
Музафарова Светлана Антоновна: 5.00
Музруков Григорий Егорович: 5.80
Музычук Филипп Марселевич: 4.80
Мулдахметова Кристина Юрьевна: 4.60
Мулдахметова Мария Валерьевна: 4.20
Муллаярова Анна Алексеевна: 2.80
Муляров Юрий Михаилович: 7.00
Мулярова Анжелика Тимуровна: 5.20
Муравская Лариса Викторовна: 6.40
Мурадов Руслан Филиппович: 5.60
Муратова Лилия Маратовна: 5.20
Мурашкина Александра Александровна: 6.40
Мурашкинцев Сергей Дмитриевич: 6.00
Мурзина Тамара Никитовна: 7.60
Мурзинова Мария Филипповна: 6.80
Мурин Ильдар Дмитриевич: 4.00
Муромова Алиса Павловна: 7.60
Муртазин Марсель Игоревич: 4.00
Мурыгина Диана Николаевна: 4.00
Мурылева Ксения Глебовна: 4.60
Мурысева Элина Владиславовна: 4.00
Мусиенко Игорь Анатольевич: 4.60
Мутовин Вячеслав Маратович: 5.20
Муфтиева Анна Кирилловна: 5.40
Мухамбетов Герман Борисович: 7.20
Мухамеджанова Евгения Владимировна: 5.80
Муханкин Николай Степанович: 6.00
Мухарямов Вадим Рамилевич: 5.80
Мухортова Полина Егоровна: 6.20
Мучкаев Андрей Ильич: 7.00
Мучкин Петр Николаевич: 6.20
Мызников Валентин Олегович: 5.60
Мымликов Яков Анатольевич: 5.20
Мынбаева Наталья Максимовна: 4.20
Мыреев Валерий Ильич: 5.40
Мытарева Алина Андреевна: 4.80
Мышалова Надежда Ильинична: 7.40
Мышкин Альберт Вячеславович: 6.60
Мышкин Дамир Викторович: 4.80
Мышляева Галина Ильдаровна: 6.40
Мягкий Денис Егорович: 4.60
Мягков Евгений Владимирович: 4.40
Мякишев Илья Владимирович: 8.00
Мяновский Артур Витальевич: 4.20
Мясковский Степан Константинович: 5.80
Наврузова Лидия Андреевна: 5.20
Нагишкина Тамара Петровна: 4.40
Нагорнова Лилия Германовна: 6.00
Надежина Антонина Артуровна: 3.80
Наджиева Эльвира Михаиловна: 5.40
Надирбегова Алена Витальевна: 5.00
Надольская Гульнара Даниловна: 3.00
Надпорожская Алла Аркадьевна: 4.60
Надырова Элина Денисовна: 5.40
Наживина Анна Владимировна: 3.40
Назар Виталий Рамилевич: 5.40
Назаргалеев Дамир Рамилевич: 5.00
Назаренко Олеся Ефимовна: 5.20
Назаренкова Анна Эдуардовна: 5.00
Назаретян Раиса Маратовна: 5.60
Назарчук Константин Филиппович: 4.80
Назимов Денис Егорович: 4.80
Назмутдинова Евгения Владиславовна: 6.00
Назыров Михаил Андреевич: 6.60
Найденов Руслан Михаилович: 8.00
Налимов Валерий Вадимович: 5.60
Намаконова Лариса Валерьевна: 6.80
Наметкин Дмитрий Евгеньевич: 6.40
Нартова Светлана Маратовна: 5.40
Насибуллин Виталий Михаилович: 7.00
Наслузов Денис Павлович: 7.20
Насташевская Анна Степановна: 4.00
Насунова Алла Никитовна: 5.60
Наточиева Евгения Викторовна: 5.20
Наумочкин Виталий Дмитриевич: 5.00
Наумчик Елена Никитовна: 5.80
Нева Елена Вадимовна: 9.00
Невдахина Эльмира Алексеевна: 5.00
Неводчикова Олеся Владиславовна: 6.00
Неволина Альбина Антоновна: 3.40
Невтонова Людмила Марселевна: 6.00
Неделков Георгий Данилович: 5.40
Недобоева Валентина Евгеньевна: 6.40
Недостоев Алексей Артурович: 3.80
Нежданов Василий Тимурович: 5.60
Нежданов Рамиль Янович: 6.40
Нежелев Виталий Федорович: 8.00
Нежметдинов Борис Ефимович: 6.80
Незамаева Ольга Дмитриевна: 8.80
Незнамов Владислав Валентинович: 5.20
Некифоров Ян Семенович: 3.00
Неклютин Никита Аркадьевич: 6.20
Неклютина Анна Васильевна: 5.20
Некрасов Герман Радикович: 5.40
Немакина Элина Степановна: 4.80
Немиров Тимур Степанович: 7.40
Немкина Олеся Никитовна: 4.80
Немоляев Денис Анатольевич: 4.40
Немченко Евгения Глебовна: 7.80
Немчинин Артур Яковлев: 6.20
Немчинов Кирилл Вадимович: 6.60
Непримеров Вадим Никитович: 7.60
Непримеров Вячеслав Германович: 5.60
Непринцев Анатолий Робертович: 6.00
Непринцев Артур Вадимович: 5.80
Непряев Анатолий Валентинович: 8.00
Непряев Владимир Дмитриевич: 5.20
Неретин Константин Вадимович: 6.80
Несин Павел Анатольевич: 7.00
Нескромный Федор Витальевич: 5.00
Несмачный Станислав Аркадьевич: 3.80
Несоседов Иван Владимирович: 5.00
Нестер Ильдар Радикович: 6.00
Нестерихина Людмила Валерьевна: 6.00
Нетиевская Олеся Михаиловна: 6.00
Нетудыхата Кристина Семеновна: 6.00
Неусихина Альбина Геннадьевна: 4.00
Неусыхина Светлана Глебовна: 7.00
Неуютов Виктор Радикович: 3.80
Нехаева Евгения Артуровна: 5.40
Нехорошина Тамара Ильдаровна: 6.00
Нечаева Елена Леонидовна: 4.00
Нечипоренко Алена Павловна: 5.60
Нешин Илья Рамилевич: 4.80
Нешкова Ангелина Радиковна: 3.60
Нигматуллин Петр Ильдарович: 5.60
Нижегородцев Юрий Николаевич: 5.00
Нижник Павел Павлович: 4.20
Низамутдинов Денис Ильич: 5.40
Низовитин Виталий Ильдарович: 7.60
Никаноров Руслан Романович: 5.00
Никеенко Алена Семеновна: 4.60
Никеенко Тамара Альбертовна: 7.80
Никитцова Светлана Олеговна: 6.20
Никитченко Алена Леонидовна: 5.00
Никитюк Александр Игоревич: 8.00
Никишкин Егор Степанович: 6.20
Никишкин Михаил Аркадьевич: 4.00
Никишкина Вероника Александровна: 3.80
Никишова Ирина Георгиевна: 5.20
Николаевский Антон Анатольевич: 4.60
Николаичева Марина Петровна: 6.20
Николайчук Ирина Ефимовна: 4.60
Николева Мария Георгиевна: 7.60
Николюкин Сергей Семенович: 4.60
Никуленко Екатерина Валентиновна: 4.60
Никулов Станислав Ефимович: 5.80
Никулькова Виктория Владимировна: 6.20
Нисская Кристина Дмитриевна: 5.40
Нистратов Яков Семенович: 6.00
Нищев Кирилл Александрович: 3.80
Ноаковский Рамиль Викторович: 2.80
Новакова Екатерина Артемовна: 5.60
Новаковская Раиса Радиковна: 5.00
Новая Кира Борисовна: 5.20
Новгородов Рамиль Константинович: 4.00
Новичков Глеб Дмитриевич: 7.60
Новодережкина Лидия Аркадьевна: 5.60
Новокрещенова Диана Тимофеевна: 4.60
Новомлинцева Ангелина Сергеевна: 7.00
Новосильский Виталий Янович: 4.80
Новохацкая Карина Егоровна: 4.60
Ногайбаев Геннадий Васильевич: 3.00
Ноговицын Роман Павлович: 2.80
Ноготковы Ринат Филиппович: 6.80
Ноздрин Егор Станиславович: 5.80
Норец Валентина Сергеевна: 6.00
Норко Максим Радикович: 6.60
Носарев Степан Леонидович: 5.20
Носачев Петр Олегович: 5.40
Носорева Алла Кирилловна: 5.20
Ноябрев Данил Георгиевич: 3.40
Ноябрев Павел Александрович: 7.20
Нужная Юлия Ярославовна: 5.60
Нужная Яна Ильинична: 6.60
Нургалина Дарья Павловна: 6.00
Нуретдинова Светлана Рамилевна: 6.40
Нурмакова Альбина Глебовна: 5.20
Нурутдинова Любовь Ильинична: 4.60
Нырова Мария Алексеевна: 4.00
Няшин Дмитрий Константинович: 5.80
Обезьянинов Роберт Борисович: 7.20
Облонская Алиса Алексеевна: 5.00
Обозов Кирилл Филиппович: 6.60
Оболенская Ангелина Робертовна: 5.00
Оборская Мария Антоновна: 4.40
Оботурова Вероника Яковлевна: 3.40
Образков Максим Ринатович: 5.00
Образский Илья Ярославович: 6.00
Образцов Федор Анатольевич: 5.00
Обрескова Алена Никитовна: 5.20
Обрядова Инна Аркадьевна: 3.80
Обухова Лариса Ильдаровна: 4.00
Объедкова Светлана Сергеевна: 7.20
Обыденнова Инна Германовна: 4.80
Овсяник Глеб Олегович: 7.40
Овсяникова Галина Филипповна: 4.20
Овсянкина Олеся Дамировна: 4.40
Овсянников Владислав Валентинович: 3.60
Овсянникова Маргарита Ярославовна: 7.00
Огнивцев Константин Анатольевич: 6.80
Одегова Гульнара Тимофеевна: 6.60
Однодворцева Валентина Маратовна: 8.80
Однокозов Павел Тимурович: 6.00
Односельцева Виктория Валерьевна: 5.20
Односумова Валентина Анатольевна: 6.80
Ожаровская Евгения Денисовна: 5.60
Ожгибесов Данил Валерьевич: 4.60
Ожгихина Екатерина Егоровна: 6.40
Ожерельева Валентина Игоревна: 5.60
Ожигаев Аркадий Григорьевич: 4.60
Ожогова Полина Глебовна: 5.20
Озарьев Геннадий Ринатович: 5.20
Озерецковская Антонина Романовна: 5.00
Озерная Евгения Аркадьевна: 6.80
Оконничникова Любовь Георгиевна: 3.60
Окорочков Артем Ильич: 3.20
Окорочкова Людмила Валерьевна: 4.00
Окрепилова Елена Маратовна: 6.00
Октябрский Георгий Радикович: 7.20
Окулов Леонид Радикович: 6.00
Оладьин Ильдар Максимович: 4.60
Оленичева Раиса Евгеньевна: 4.80
Оловянишников Яков Яковлев: 5.60
Ольчик Ольга Леонидовна: 5.60
Омельченко Марсель Валерьевич: 5.60
Онисифоров Радик Викторович: 4.20
Оносов Филипп Яковлев: 6.80
Оношина Ксения Владиславовна: 4.80
Онуфриев Кирилл Викторович: 5.40
Онуфриева Римма Дамировна: 4.00
Опалько Марина Никитовна: 7.40
Опушнев Илья Максимович: 5.20
Орановская Юлия Григорьевна: 5.40
Органова Галина Олеговна: 5.20
Ордановская Элина Федоровна: 4.40
Ордынцева Эльмира Семеновна: 3.20
Ореховский Леонид Сергеевич: 4.00
Оришина Элина Сергеевна: 6.80
Орлеанский Вячеслав Игоревич: 6.60
Орфенова Лариса Олеговна: 3.40
Осауленко Галина Анатольевна: 7.00
Осенев Валерий Иванович: 3.40
Осин Ринат Русланович: 6.00
Ослябятев Семен Леонидович: 7.40
Ослябятева Кира Артуровна: 4.00
Осорьин Дамир Алексеевич: 6.00
Осорьин Ян Егорович: 5.60
Осотов Тимофей Рамилевич: 5.20
Оспанова Карина Федоровна: 5.80
Останина Вероника Вячеславовна: 3.80
Осташкова Алла Степановна: 4.60
Остин Олег Ильдарович: 6.20
Остолопов Радик Яковлев: 3.00
Островитянова Ирина Максимовна: 4.20
Остроглазов Александр Ринатович: 3.80
Остроглазова Альбина Геннадьевна: 3.40
Остроухов Ян Романович: 5.40
Остряков Леонид Янович: 7.00
Отраднова Вероника Семеновна: 7.60
Отчик Филипп Маратович: 4.00
Охлябина Татьяна Игоревна: 8.60
Охотин Евгений Леонидович: 3.80
Охочинская Алена Викторовна: 7.40
Охрименко Алена Станиславовна: 7.00
Очин Денис Дмитриевич: 4.40
Ошева Ксения Витальевна: 7.60
Ошерович Кристина Тимуровна: 7.20
Ошкин Максим Павлович: 2.40
Ошуркова Лидия Германовна: 5.00
Ощепковых Артем Никитович: 5.80
Павленок Григорий Дмитриевич: 3.80
Павлис Альберт Ефимович: 4.60
Павлушкова Маргарита Радиковна: 7.00
Павлюшенко Степан Тимофеевич: 6.40
Пагаева Юлия Станиславовна: 8.20
Падарин Филипп Викторович: 7.00
Падерина Людмила Викторовна: 1.60
Падышева Карина Дамировна: 4.80
Паздзерский Константин Ефимович: 7.60
Пайкин Федор Степанович: 6.00
Пакулева Маргарита Юрьевна: 6.00
Палагутин Марсель Александрович: 6.00
Палагутин Радик Дмитриевич: 5.00
Паламонова Валентина Станиславовна: 5.00
Палашина Полина Васильевна: 6.00
Паленова Валентина Глебовна: 5.60
Палечек Александр Антонович: 4.80
Палибина Людмила Дамировна: 4.60
Палинова Оксана Кирилловна: 6.20
Панаева Диана Марселевна: 7.00
Панасович Юлия Яновна: 8.00
Панасюк Василий Тимурович: 8.20
Панащук Виктор Янович: 5.60
Панащук Елизавета Егоровна: 6.20
Панихина Мария Александровна: 6.40
Паничкина Лариса Валерьевна: 5.40
Панкина Дарья Вадимовна: 6.00
Панкрахина Лидия Викторовна: 6.60
Пантелькин Руслан Тимурович: 7.00
Пантелюхина Алена Дамировна: 4.40
Пантюхов Вячеслав Кириллович: 6.20
Пантюшкин Ринат Витальевич: 5.60
Панфилова Жанна Борисовна: 5.00
Панчин Александр Михаилович: 4.80
Панчулидзева Ксения Геннадьевна: 6.40
Панькив Валерий Павлович: 6.20
Панюгин Тимофей Вадимович: 5.80
Панюгина Марина Робертовна: 3.80
Панюкин Геннадий Эдуардович: 5.20
Панюков Виталий Ильич: 4.40
Папанин Эдуард Витальевич: 5.00
Папанов Артем Витальевич: 5.80
Папин Никита Тимурович: 6.00
Папкова Виктория Денисовна: 4.40
Папчихина Марина Евгеньевна: 6.20
Парадоксов Вадим Валентинович: 4.40
Парамонова Эльвира Ильинична: 6.00
Парамохина Диана Владимировна: 6.00
Паранина Татьяна Глебовна: 6.40
Парашкова Алиса Николаевна: 7.40
Паринкин Дамир Денисович: 5.60
Парманин Владислав Олегович: 4.40
Пармешин Егор Андреевич: 7.40
Парфентьева Ксения Анатольевна: 5.20
Парфенычев Владислав Андреевич: 3.80
Парферова Раиса Вячеславовна: 7.00
Парыгина Дарья Маратовна: 4.60
Пасконкин Георгий Петрович: 4.80
Патраков Георгий Ринатович: 5.40
Паук Виталий Алексеевич: 7.20
Паутова Яна Анатольевна: 6.20
Паушкин Валерий Артурович: 8.20
Пацовский Роман Игоревич: 3.20
Пашенцев Валерий Васильевич: 4.00
Пашинин Никита Геннадьевич: 7.00
Пашкина Анжелика Евгеньевна: 5.00
Пашнина Ирина Глебовна: 5.80
Певзнер Алена Андреевна: 6.40
Пелевкин Денис Рамилевич: 4.60
Пензина Элина Радиковна: 7.00
Пенская Маргарита Ринатовна: 4.60
Пеньков Степан Иванович: 5.20
Пепелева Мария Вячеславовна: 4.60
Пепелина Елизавета Германовна: 4.40
Первакова Маргарита Ринатовна: 6.40
Первенцев Роберт Олегович: 2.80
Первомайский Анатолий Дмитриевич: 5.40
Переверзева Кира Робертовна: 5.60
Перевозкина Кристина Ильдаровна: 5.20
Перевозчикова Раиса Романовна: 2.60
Переймова Вероника Андреевна: 5.00
Перекладова Ксения Федоровна: 7.60
Перельман Любовь Станиславовна: 7.60
Переменин Данил Янович: 5.20
Переоридорога Александра Вячеславовна: 5.40
Перепелкин Ян Леонидович: 8.00
Переплетова Валерия Юрьевна: 6.40
Пересветов Ефим Ринатович: 4.40
Переседова Карина Юрьевна: 7.80
Перетокин Валерий Павлович: 6.80
Перец Михаил Иванович: 4.40
Пермикин Алексей Петрович: 3.80
Персианинова Тамара Ринатовна: 7.60
Персонова Вероника Олеговна: 6.80
Перфильева Надежда Степановна: 5.40
Перхурьева Надежда Васильевна: 6.00
Перцова Татьяна Сергеевна: 5.20
Перышкин Александр Тимурович: 4.60
Пескина Алена Яновна: 5.20
Песов Виктор Эдуардович: 4.40
Пестрый Роман Данилович: 4.60
Петербургская Татьяна Марселевна: 7.00
Петин Леонид Ринатович: 6.20
Петрейкина Альбина Владимировна: 5.60
Петрив Аркадий Александрович: 3.00
Петрикова Ирина Леонидовна: 7.80
Петровчук Ефим Александрович: 4.80
Петрошенко Кристина Борисовна: 6.40
Петрунина Раиса Германовна: 5.80
Петруняк Анастасия Степановна: 5.60
Петруняк Екатерина Никитовна: 4.20
Петрухнов Юрий Рамилевич: 8.00
Петрушкевич Дамир Русланович: 5.20
Петрушкин Марат Николаевич: 5.80
Петрягина Татьяна Артемовна: 6.80
Петухин Федор Артурович: 7.80
Петушкова Кристина Даниловна: 5.60
Петченко Эдуард Александрович: 3.40
Печальнова Татьяна Эдуардовна: 5.40
Печенин Юрий Александрович: 5.40
Печиборцев Юрий Вадимович: 5.00
Печинкина Наталья Семеновна: 4.20
Печковский Михаил Андреевич: 4.80
Пешехонов Михаил Андреевич: 5.40
Пивень Наталья Дамировна: 7.00
Пивнева Ирина Григорьевна: 4.40
Пикалева Валерия Егоровна: 3.20
Пиканов Павел Юрьевич: 6.60
Пикульский Марат Григорьевич: 6.20
Пилипейко Валерия Ивановна: 5.60
Пилипенко Аркадий Павлович: 3.60
Пилипенко Евгений Вячеславович: 5.00
Пилипчук Павел Олегович: 4.80
Пилкин Виктор Евгеньевич: 6.80
Пильская Полина Михаиловна: 7.20
Пильский Владимир Григорьевич: 5.80
Пилюк Георгий Геннадьевич: 4.40
Пилюшина Марина Степановна: 5.20
Пиманова Дарья Яковлевна: 5.00
Пимина Александра Вадимовна: 7.20
Пинхасова Гульнара Радиковна: 4.80
Пинхасова Тамара Аркадьевна: 5.20
Пинчуков Александр Владимирович: 6.80
Пионткевич Жанна Евгеньевна: 7.40
Пироженкова Лидия Константиновна: 4.40
Писакина Любовь Рамилевна: 4.40
Писарев Леонид Валерьевич: 5.40
Писарьков Кирилл Дмитриевич: 6.00
Пискарев Дмитрий Константинович: 6.40
Писков Дмитрий Кириллович: 4.60
Питерцева Лидия Аркадьевна: 7.00
Питин Глеб Викторович: 5.80
Пичкалева Антонина Витальевна: 5.40
Пичугов Павел Федорович: 7.00
Пищаева Александра Филипповна: 5.20
Пищик Алина Дамировна: 4.60
Плавильщикова Любовь Романовна: 5.60
Плавтов Ринат Артурович: 5.80
Пламеневская Валерия Даниловна: 6.00
Пластинина Гульнара Радиковна: 5.80
Платицын Тимур Тимофеевич: 3.60
Платоникова Татьяна Владимировна: 6.40
Платонников Валерий Витальевич: 4.60
Платунов Альберт Кириллович: 4.60
Плахина Алина Никитовна: 5.80
Плащицина Ангелина Максимовна: 4.80
Плевалова Кристина Олеговна: 6.40
Плетухин Филипп Антонович: 6.20
Плешкевич Валентина Павловна: 1.80
Плохих Ольга Алексеевна: 5.40
Плохих Яков Евгеньевич: 5.20
Плужников Алексей Васильевич: 5.60
Плушкова Елизавета Петровна: 4.80
Плюснина Эльмира Антоновна: 7.20
Победимова Диана Максимовна: 5.40
Побритухин Альберт Филиппович: 6.20
Поваляев Александр Петрович: 4.00
Погодина Валерия Ивановна: 5.20
Погребняк Аркадий Валерьевич: 4.20
Погребняк Вячеслав Алексеевич: 4.60
Подборнова Юлия Ярославовна: 4.20
Подвигин Виталий Артурович: 5.20
Подгорнов Ринат Дмитриевич: 8.00
Подгородинская Дарья Марселевна: 4.60
Подгузов Роберт Борисович: 3.60
Подистова Галина Кирилловна: 5.20
Подмарев Ильдар Ильдарович: 5.60
Подовинников Филипп Вячеславович: 5.40
Подовинников Ярослав Германович: 5.20
Подоплелова Элина Владимировна: 5.20
Подосенкова Наталья Алексеевна: 7.80
Подосенов Борис Денисович: 5.60
Подрядчиков Алексей Леонидович: 6.00
Подрядчиков Константин Иванович: 6.80
Подсобляев Алексей Вячеславович: 3.40
Подсохина Анна Георгиевна: 5.60
Подставин Константин Альбертович: 6.00
Подушкова Ангелина Яковлевна: 4.00
Подушкова Элина Ринатовна: 7.80
Подчерняева Наталья Борисовна: 4.80
Подъяблонская Жанна Федоровна: 3.80
Поздняев Ефим Кириллович: 7.40
Поздняков Валерий Радикович: 7.60
Познухова Евгения Артуровна: 5.00
Покаржевская Маргарита Евгеньевна: 5.60
Покаржевский Михаил Павлович: 2.80
Покотилова Диана Егоровна: 2.60
Покровский Максим Александрович: 4.40
Покрышев Петр Денисович: 4.60
Полагутина Ирина Дмитриевна: 6.00
Полаткин Леонид Владиславович: 6.00
Полевов Михаил Германович: 4.80
Полежаева Наталья Степановна: 7.00
Поленова Тамара Марселевна: 3.20
Полетаев Константин Янович: 6.00
Полеткин Иван Артурович: 4.60
Поликанова Виктория Вячеславовна: 6.80
Полихронтьева Маргарита Юрьевна: 3.80
Половников Альберт Романович: 3.60
Половов Илья Константинович: 5.20
Полоротов Радик Аркадьевич: 5.80
Полоскова Алла Валентиновна: 6.00
Полстовалова Гульнара Эдуардовна: 6.00
Полтинин Денис Валентинович: 4.80
Полтинников Антон Артемович: 5.40
Полубоярова Алена Григорьевна: 7.20
Полумордвинов Валерий Ринатович: 3.60
Полупуднева Карина Дмитриевна: 3.00
Полусаблина Юлия Григорьевна: 3.40
Полусветов Павел Вадимович: 8.00
Полутатаринова Галина Семеновна: 5.80
Полутяглов Рамиль Петрович: 9.00
Полянина Полина Викторовна: 4.20
Полянский Кирилл Кириллович: 6.40
Полянчикова Эльвира Борисовна: 7.00
Полянчич Светлана Яновна: 5.40
Поморцев Илья Витальевич: 3.80
Понарина Елена Ярославовна: 4.60
Понасенкова Галина Денисовна: 6.60
Понгильская Лилия Валентиновна: 5.60
Понкратов Алексей Тимофеевич: 7.60
Попикова Вероника Валерьевна: 4.80
Поповский Борис Антонович: 5.60
Попугаев Леонид Рамилевич: 7.60
Попцов Василий Филиппович: 3.60
Поротников Марсель Федорович: 7.20
Поротова Анна Руслановна: 6.20
Портникова Надежда Тимуровна: 4.00
Портнова Кира Борисовна: 7.20
Порфирьюшкина Людмила Михаиловна: 6.00
Посадский Андрей Анатольевич: 4.00
Посаженникова Марина Ярославовна: 6.40
Поскочина Мария Викторовна: 6.00
Поскрякова Светлана Робертовна: 2.60
Поснов Дмитрий Артемович: 5.40
Поспеев Данил Тимофеевич: 5.60
Потапова Екатерина Владимировна: 5.40
Потемкина Анна Викторовна: 6.00
Потеряхин Станислав Иванович: 7.00
Потехина Олеся Ринатовна: 3.20
Потешина Ольга Ильдаровна: 6.40
Потылицына Екатерина Петровна: 4.40
Почуева Надежда Владиславовна: 4.80
Правдюк Василий Павлович: 6.20
Пральникова Наталья Максимовна: 6.80
Праудин Борис Вячеславович: 7.20
Предтеченская Алена Филипповна: 5.00
Предтеченская Раиса Руслановна: 4.20
Преснов Олег Леонидович: 5.00
Преснухин Альберт Маратович: 5.00
Преснухина Кира Аркадьевна: 7.80
Прибыловская Дарья Марселевна: 4.40
Привалкина Елизавета Рамилевна: 4.00
Приданцева Дарья Альбертовна: 5.80
Приказчикова Валерия Маратовна: 6.20
Пристяжнов Павел Вячеславович: 4.00
Присяжнова Ксения Ефимовна: 3.00
Присяжнова Полина Степановна: 4.00
Прищенко Владимир Павлович: 6.00
Проворова Анастасия Дамировна: 5.40
Прок Иван Константинович: 6.00
Прокина Юлия Вячеславовна: 6.60
Прокоп Ярослав Яковлев: 5.60
Прокофьева Марина Радиковна: 8.40
Прокошкина Раиса Семеновна: 6.20
Прокудина Тамара Робертовна: 4.40
Прокуророва Екатерина Степановна: 3.80
Пронькин Глеб Вадимович: 4.40
